date,open,high,low,close,volume
2025-02-11,1510,1565,1455,1455,30761900
2025-02-12,1460,1510,1435,1505,54538300
2025-02-13,1505,1690,1470,1670,104959296
2025-02-14,1675,1725,1630,1650,64435500
2025-02-17,1650,1845,1610,1800,128027104
2025-02-18,1805,1875,1755,1800,66891300
2025-02-19,1810,1840,1730,1750,42126100
2025-02-20,1760,1830,1760,1810,52530400
2025-02-21,1815,1835,1770,1825,31224900
2025-02-24,1825,1825,1710,1715,57847100
2025-02-25,1710,1715,1545,1545,100549400
2025-02-26,1545,1595,1485,1595,61116700
2025-02-27,1595,1610,1455,1455,58086900
2025-02-28,1430,1565,1400,1400,1033685120
2025-03-03,1495,1560,1430,1525,151377792
2025-03-04,1480,1505,1440,1470,91525696
2025-03-05,1475,1500,1450,1480,69670200
2025-03-06,1520,1550,1475,1475,86497200
2025-03-07,1480,1580,1480,1530,79362096
2025-03-10,1530,1530,1400,1400,89565800
2025-03-11,1345,1375,1285,1310,103501400
2025-03-12,1320,1360,1275,1330,107293904
2025-03-13,1350,1395,1315,1340,88945504
2025-03-14,1365,1390,1330,1340,80404400
2025-03-17,1355,1475,1355,1440,106401504
2025-03-18,1460,1470,1355,1420,78583504
2025-03-19,1440,1450,1400,1410,40654600
2025-03-20,1435,1465,1410,1430,51894500
2025-03-21,1435,1440,1360,1375,52963700
2025-03-24,1375,1390,1325,1345,34983200
2025-03-25,1345,1360,1310,1350,28715500
2025-03-26,1415,1465,1375,1450,48511600
2025-03-27,1425,1455,1415,1430,30000200
2025-04-08,1290,1290,1220,1220,53039600
2025-04-09,1220,1225,1040,1040,186799504
2025-04-10,1175,1300,1150,1220,159604704
2025-04-11,1235,1435,1230,1305,162844400
2025-04-14,1350,1460,1350,1440,140799392
2025-04-15,1455,1485,1395,1430,111650096
2025-04-16,1425,1460,1400,1415,79162600
2025-04-17,1440,1745,1440,1645,371332896
2025-04-21,1710,1795,1665,1695,252896992
2025-04-22,1725,1745,1650,1665,143090800
2025-04-23,1660,1660,1550,1570,118908896
2025-04-24,1605,1665,1600,1610,96811504
2025-04-25,1625,1720,1620,1680,121508704
2025-04-28,1700,1710,1630,1660,77295000
2025-04-29,1685,1735,1685,1720,89927696
2025-04-30,1720,1750,1655,1670,96060400
2025-05-02,1675,1725,1675,1690,42211700
2025-05-05,1680,1700,1640,1680,94900304
2025-05-06,1710,1790,1705,1780,177219808
2025-05-07,1785,1905,1780,1855,184952992
2025-05-08,1885,1970,1800,1800,230630800
2025-05-09,1800,1850,1775,1805,56077300
2025-05-14,1790,1800,1735,1770,84356496
2025-05-15,1770,1880,1765,1830,107538600
2025-05-16,1890,1955,1870,1935,103450704
2025-05-19,1975,2100,1955,2070,142470704
2025-05-20,2080,2170,1975,2020,123979504
2025-05-21,2060,2130,2040,2050,89310600
2025-05-22,2090,2110,2000,2030,63582900
2025-05-23,2070,2080,2010,2040,58538100
2025-05-26,2100,2130,2030,2060,103999000
2025-05-27,2060,2090,2020,2040,47152200
2025-05-28,2050,2080,2020,2020,64301800
2025-06-02,2030,2140,1965,2120,142590304
2025-06-03,2150,2170,2070,2070,85692304
2025-06-04,2090,2260,2080,2240,187577200
2025-06-05,2270,2290,2150,2160,74055296
2025-06-10,2160,2190,2090,2140,47349400
2025-06-11,2150,2260,2150,2230,61769000
2025-06-12,2250,2250,2170,2190,31088400
2025-06-13,2240,2300,2210,2230,87645504
2025-06-16,2260,2340,2170,2200,92169296
2025-06-17,2220,2270,2200,2250,36680900
2025-06-18,2280,2300,2240,2240,42443400
2025-06-19,2250,2250,2060,2140,113408096
2025-06-20,2120,2150,2020,2020,136012608
2025-06-23,2010,2090,1950,2040,57536400
2025-06-24,2050,2080,1990,1995,38833900
2025-06-25,2000,2030,1800,1805,128433504
2025-06-26,1805,1830,1750,1830,100625504
2025-06-30,1830,2040,1795,2000,129494896
2025-07-01,2030,2070,1975,2030,87943800
2025-07-02,2020,2080,1980,1995,56671300
2025-07-03,2010,2090,2010,2090,50084500
2025-07-04,2090,2130,2020,2070,39795000
2025-07-07,2080,2080,2020,2050,27996000
2025-07-08,2060,2120,2060,2080,28242400
2025-07-09,2120,2160,2080,2110,53690300
2025-07-10,2150,2170,2090,2110,41092900
2025-07-11,2130,2130,2080,2110,26909600
2025-07-14,2130,2130,2050,2090,38960400
2025-07-15,2100,2150,2060,2150,46930200
2025-07-16,2180,2210,2130,2130,43824400
